date,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
2024-01-01,57.0,57.0,55.55,38.0,32.0,30.0,30.0,65.0,200.0,246.0,246.0,90.0,90.0,93.0,160.0,600.0,960.0,1210.0,999.0,720.0,470.0,140.0,68.0,70.0
2024-01-02,26.0,11.0,11.0,11.0,11.0,11.01,28.0,205.0,2700.0,3000.0,2489.0,2415.0,2415.0,2489.0,2862.0,2989.0,3200.0,3499.0,3286.0,3200.0,2750.0,2489.0,68.0,70.0
2024-01-03,26.0,20.0,10.0,10.0,10.0,10.0,1000.0,2540.0,3200.0,3600.0,3297.0,2989.0,2900.0,3111.66,3300.0,3400.0,3499.0,3600.0,3600.0,3499.0,3290.0,2900.0,2000.0,1600.0
2024-01-04,2090.0,1995.0,147.0,20.0,10.0,10.0,1995.0,2455.0,2090.0,2300.0,2079.0,2000.0,1880.0,2005.0,2300.0,2500.0,2537.0,2537.0,2537.0,2537.0,2300.0,1650.0,2090.0,2090.0
2024-01-05,2090.0,1600.0,200.0,200.0,100.0,20.0,1200.0,2400.0,2090.0,2100.0,1995.0,1995.0,1992.0,1995.0,2090.0,2900.0,3200.0,2989.0,2989.0,2989.0,2489.0,2090.0,2489.0,2489.0
2024-01-06,2489.0,500.0,63.0,10.0,10.0,10.0,10.0,99.0,99.0,739.0,990.0,739.0,680.0,1799.0,2090.0,2489.0,3000.0,3095.0,3000.0,2600.0,2090.0,1990.0,2090.0,1990.0
2024-01-07,2090.0,1100.0,300.0,87.0,200.0,200.0,200.0,34.0,1750.0,2550.0,2950.0,2989.0,2989.0,2989.0,2989.0,2989.0,3354.0,3650.0,3354.0,3350.0,3354.0,2554.0,2000.0,2060.0
2024-01-08,2599.0,2090.0,1600.0,1000.0,1200.0,2090.0,2734.0,3199.0,4500.0,6277.54,6520.0,5164.0,4948.83,4952.46,4950.04,4951.44,4953.47,6446.5,6417.62,5644.0,5700.0,4100.0,2700.0,2719.0
2024-01-09,2695.0,2500.0,2499.0,2090.0,2090.0,2500.0,2773.77,3354.0,4100.0,4100.0,3354.0,2998.0,2695.0,2700.0,3597.0,4950.0,5588.0,7214.22,6591.0,6529.0,7100.0,5900.0,3200.0,2988.0
2024-01-10,2735.0,2695.0,2695.0,2499.0,2650.0,2695.0,2900.0,3500.0,4950.0,6031.19,4950.0,4000.0,3700.0,4000.0,4950.0,5498.69,5600.0,7213.39,7000.0,6637.0,6837.64,6700.0,4950.0,3000.0
2024-01-11,2800.0,2825.45,2771.37,2755.0,2770.38,2826.63,3000.0,3597.0,5600.0,6667.31,6824.4,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,6700.0,6365.94,6127.0,6222.8,6688.0,7302.82,3000.0
2024-01-12,2923.15,2851.0,2800.0,2755.0,2755.0,2824.78,3000.0,4300.0,5600.0,4950.0,4200.0,3829.0,3500.0,3597.0,4700.0,5499.53,5600.0,7301.03,7243.43,7000.0,7297.27,7212.69,7198.0,3000.0
2024-01-13,2985.0,2710.0,2697.58,2699.43,2699.3,2697.38,2750.0,3100.0,4000.0,4950.0,4700.0,4098.71,3936.0,3600.0,4100.56,4103.2,4900.0,5600.0,5600.0,5300.0,5600.0,5150.0,4900.0,3000.0
2024-01-14,2720.0,2669.19,2627.85,2620.0,2620.0,2620.0,2620.0,2100.0,3290.0,3820.0,3900.0,3444.0,3310.0,3290.0,3354.0,3597.0,3988.0,4900.0,4950.0,4900.0,4950.0,4900.0,3977.49,3000.0
2024-01-15,2720.0,2499.0,2499.0,2499.0,2499.0,2619.0,2820.97,4588.75,6000.0,4980.0,4400.0,3800.0,3499.0,3400.0,3829.0,4526.09,4900.0,5100.0,5150.0,5029.0,5000.0,4671.0,4028.0,3000.0
2024-01-16,2699.0,2499.0,2499.0,2090.0,2499.0,2699.0,3000.0,4680.0,6000.0,6517.0,5677.0,5000.0,4200.0,4200.0,4488.0,5150.0,5509.0,6500.0,6400.0,6500.0,6400.0,6343.55,4472.04,3000.0
2024-01-17,2750.0,2699.0,2699.0,2699.0,2699.0,2750.0,3000.0,5383.67,6400.0,6074.56,4899.0,4200.0,3748.0,4044.66,4800.0,5600.0,5600.0,7500.0,7200.0,6651.0,6500.0,6204.0,4080.0,3000.0
2024-01-18,2090.0,1499.0,1349.5,998.0,998.0,1080.0,2499.0,3344.0,4500.0,6075.14,5806.41,4854.89,4646.98,4200.0,4500.0,4582.0,4853.21,5200.0,5200.0,4800.0,3790.0,4100.0,2999.0,2900.0
2024-01-19,2680.0,2680.0,2600.0,2499.0,2499.0,2680.0,2808.23,3300.0,4800.0,6451.78,6500.0,5023.45,5024.34,5023.16,5025.41,5025.27,5027.45,5800.0,4950.0,4590.0,4590.0,4200.0,3800.0,2923.38
2024-01-20,2664.0,2400.0,2090.0,2080.0,2080.0,2080.0,2090.0,2080.0,3408.0,3676.0,3690.0,3450.0,3050.0,3050.0,3190.0,3420.0,4184.0,5200.0,5200.0,4950.0,4590.0,4000.0,3500.0,2924.88
2024-01-21,2744.0,2680.0,2499.0,2090.0,2080.0,2011.0,2011.0,1999.0,2689.0,2937.0,2699.0,2688.0,2688.0,2680.0,2699.0,3000.0,4000.0,4500.0,4500.0,4150.0,4200.0,3595.0,3000.0,2850.0
2024-01-22,2720.0,2080.0,2080.0,1960.0,2080.0,2664.0,2917.44,3580.0,4500.0,4299.0,3499.0,2720.0,2720.0,2720.0,3280.0,3799.0,4484.0,5800.0,5150.0,4490.0,3720.0,3500.0,2720.0,2750.0
2024-01-23,2600.0,2090.0,2090.0,2000.0,2090.0,2400.0,2890.0,3941.64,4821.29,6200.0,4800.0,3500.0,3331.0,3495.0,3929.0,4200.0,5000.0,6300.0,6767.52,6100.0,5200.0,4205.0,3100.0,2823.51
2024-01-24,2499.0,2199.0,2199.0,2090.0,2090.0,2400.0,2919.42,4047.0,4678.0,5980.0,4300.0,3495.0,3215.97,3260.0,3260.0,3500.0,4500.0,6100.0,6100.0,4480.0,4500.0,3720.0,2720.0,2499.0
2024-01-25,2499.0,2199.0,2400.0,2078.0,2078.0,2499.0,2715.0,3800.0,4800.0,6848.7,6764.44,4300.0,3953.31,3500.0,3495.0,3787.0,3720.0,5800.0,5590.33,4500.0,3800.0,3500.0,2500.0,2499.0
2024-01-26,1499.0,2078.0,2078.0,1470.0,1560.0,2000.0,2600.0,3760.0,5014.46,6000.0,6000.0,4500.0,4177.0,3800.0,4000.0,4200.0,4300.0,5500.0,5200.0,5200.0,4395.0,3800.0,3200.0,2499.0
2024-01-27,2499.0,2600.0,2499.0,2499.0,2499.0,2311.0,2499.0,2695.0,3760.0,5100.0,5000.0,4406.0,4200.0,3943.23,4000.0,4120.0,4500.0,6300.0,5900.0,5522.19,5900.0,4500.0,4100.0,2840.0
2024-01-28,2499.0,2499.0,2499.0,2499.0,2400.0,1499.0,2078.0,1499.0,2600.0,3300.0,3300.0,2695.0,2582.0,2350.0,2600.0,3000.0,3658.0,4800.0,4950.0,4800.0,4433.0,4000.0,3200.0,2709.0
2024-01-29,2499.0,2090.0,2400.0,2088.0,2400.0,2499.0,2712.0,4184.0,4800.0,5891.56,4800.0,3492.0,2581.9,2695.0,3248.0,3690.0,4864.79,6100.0,6100.0,5800.0,4837.0,4428.0,3200.0,2712.0
2024-01-30,2599.0,2599.0,2599.0,2599.0,2599.0,2650.0,2890.0,4200.0,4800.0,4300.0,3679.0,3367.0,2695.0,2695.0,3248.0,3800.0,4800.0,7100.0,7100.0,6361.0,5800.0,5400.0,3800.0,2840.0
2024-01-31,2599.0,2249.0,2311.0,2249.0,2311.0,2599.0,2795.0,3500.0,3760.0,3950.0,3650.0,2600.0,2450.0,2450.0,3200.0,3450.0,4000.0,5907.37,5887.0,4800.0,4180.0,3995.0,3300.0,2712.0
2024-02-01,2599.0,2249.0,2599.0,2599.0,2599.0,2650.0,2795.0,3300.0,3395.0,2694.0,2249.0,2249.0,2248.0,2248.0,2650.0,2720.0,3500.0,4500.0,4500.0,3948.0,3488.0,3399.0,2988.0,2712.0
2024-02-02,2245.0,2090.0,2244.0,2090.0,2244.0,2244.0,2599.0,3755.0,4635.0,4754.0,3330.0,2750.0,2219.0,2219.0,2690.0,3200.0,3490.0,5150.0,5200.0,4600.0,4600.0,4100.0,3330.0,2245.0
2024-02-03,2599.0,2090.0,2245.0,1400.0,1850.0,888.0,1999.3,3000.0,3700.0,4072.0,4600.0,3447.0,3447.0,3400.0,3330.0,3448.0,3295.0,5200.0,5200.0,5200.0,4550.0,4100.0,3289.0,2245.0
2024-02-04,900.0,2000.0,2000.0,1260.0,1305.0,500.0,688.0,1450.0,2988.0,2854.0,3099.0,2245.0,2090.0,2245.0,2780.0,2245.0,2500.0,4300.0,4500.0,4494.0,3720.0,3440.0,2415.0,1000.0
2024-02-05,200.0,388.0,589.0,497.0,500.0,500.0,2230.0,2600.0,3700.0,4500.0,4283.28,3330.0,2950.0,2780.0,2800.0,3262.0,3100.0,4800.0,5000.0,4700.0,4600.0,4244.0,3330.0,998.0
2024-02-06,2599.0,2599.0,2599.0,2599.0,2599.0,2599.0,2795.0,3320.0,4284.0,3695.0,3500.0,3300.0,2800.0,2800.0,2800.0,3045.0,3500.0,4600.0,4964.63,4500.0,4023.0,3886.0,3500.0,2599.0
2024-02-07,2699.0,2709.0,2699.0,2699.0,2699.0,2699.0,2924.26,3530.0,4193.0,3320.0,2710.0,2599.0,2775.0,2790.0,2549.0,3250.0,3700.0,5200.0,5800.0,5179.99,5031.0,4500.0,3480.0,2825.01
2024-02-08,2712.0,2712.0,2712.0,2709.0,2712.0,2712.0,3000.0,4000.0,5100.0,5401.0,5100.0,5526.73,5100.0,5524.89,4500.0,4500.0,4500.0,6100.0,6100.0,6100.0,5200.0,4894.0,4000.0,3000.0
2024-02-09,2940.74,2809.0,2809.0,2795.0,2800.0,2809.0,3000.0,3943.0,4409.15,5100.0,4800.0,5100.0,4300.0,4077.0,3733.0,3500.0,3690.0,5189.0,5200.0,4521.0,3800.0,3800.0,3440.0,2940.31
2024-02-10,2885.0,2812.0,2775.0,2550.0,2525.0,2525.0,2812.0,2748.0,3400.0,4200.0,4200.0,4800.0,4200.0,4077.0,3555.0,3145.0,3500.0,4468.0,4700.0,4200.0,3733.0,3555.0,3260.0,2925.94
2024-02-11,2775.0,2540.0,2540.0,2525.0,2525.0,2280.0,2525.0,2700.0,2900.0,3120.0,3120.0,2945.0,2915.0,2690.0,2514.0,2450.0,2900.0,3555.0,3740.0,3720.0,3311.0,3400.0,2590.0,2902.98
2024-02-12,2680.0,2680.0,2680.0,2680.0,2465.0,2680.0,2795.0,3249.0,3700.0,3900.0,3300.0,3144.0,2940.0,3080.0,2985.0,2748.0,3280.0,4468.0,4500.0,4200.0,3311.0,3495.0,2748.0,2799.0
2024-02-13,2710.0,2710.0,2680.0,2465.0,2680.0,2710.0,2902.79,3555.0,4200.0,5300.0,5250.0,4299.0,3555.0,3492.0,3492.0,3185.0,3500.0,5300.0,5491.0,4900.0,4459.0,4184.0,3000.0,2939.51
2024-02-14,2710.0,2710.0,2680.0,2680.0,2680.0,2710.0,2800.0,3490.0,3700.0,4000.0,3720.0,3311.0,3199.0,3100.0,3195.0,3000.0,3000.0,4075.0,4352.0,3900.0,3470.0,3390.0,2680.0,2680.0
2024-02-15,2485.0,1688.0,2032.0,1000.0,1688.0,1824.0,2675.0,3299.0,3650.0,4000.0,3620.0,3190.0,2860.0,2730.0,2999.0,2675.0,3190.0,4190.0,4577.0,4200.0,3468.0,3388.0,2747.0,2850.0
2024-02-16,2700.0,2700.0,2700.0,2675.0,2675.0,2700.0,2924.11,3490.0,4200.0,4200.0,3620.0,2650.0,2485.0,2440.0,2514.0,2700.0,2880.0,4500.0,4850.0,4507.0,3900.0,3400.0,2675.0,2830.0
2024-02-17,2840.0,2840.0,2840.0,2680.0,2680.0,2675.0,2675.0,3000.0,3194.0,2690.0,2675.0,2484.0,2484.0,2435.0,2435.0,2500.0,2747.0,3879.0,4293.0,4288.0,3500.0,3190.0,2485.0,2700.0
2024-02-18,2925.0,2680.0,2930.0,2840.0,2680.0,2669.0,2580.0,2662.0,2980.0,2800.0,2747.0,2662.0,2662.0,2473.0,2473.0,2662.0,2747.0,3740.0,4250.0,4036.22,3998.0,3333.0,2600.0,2662.0
2024-02-19,2675.0,2600.0,2675.0,2675.0,2675.0,2700.0,2840.0,3200.0,3499.0,3191.0,2979.0,2480.0,2250.0,2250.0,2470.0,2747.0,3134.0,5200.0,5400.0,5400.0,4900.0,3705.0,2694.0,2938.43
2024-02-20,2700.0,2700.0,2840.0,2675.0,2675.0,2700.0,2840.0,3200.0,3688.0,3800.0,3319.0,2710.0,2600.0,2484.0,2710.0,2947.0,3287.0,5100.0,5700.0,5100.0,4416.0,3900.0,2900.0,2941.74
2024-02-21,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2700.0,3200.0,3600.0,3690.0,2947.0,2468.0,2315.0,2315.0,2468.0,2693.0,3100.0,4033.87,4299.0,4310.0,3800.0,3490.0,2690.0,2830.0
2024-02-22,2200.0,2480.0,2515.0,2400.0,2480.0,2480.0,2675.0,3100.0,3600.0,3400.0,2800.0,2399.0,1729.0,1729.0,2460.0,2780.0,2800.0,3900.0,3907.0,3700.0,3350.0,3350.0,2600.0,2500.0
2024-02-23,2150.0,2300.0,2398.0,2150.0,2150.0,2300.0,2550.0,3090.0,3600.0,3600.0,3000.0,1450.0,850.0,950.0,1548.0,2230.0,2647.0,4077.0,4300.0,3900.0,3400.0,3598.0,2150.0,2300.0
2024-02-24,2280.0,2150.0,2400.0,2280.0,2280.0,2150.0,1688.0,2890.0,3200.0,3390.0,2715.0,2480.0,1499.0,1499.0,1499.0,2280.0,2800.0,4600.0,7197.76,4600.0,3400.0,3600.0,2500.0,2300.0
2024-02-25,2280.0,2280.0,2530.0,2280.0,2280.0,2280.0,500.0,2430.0,2647.0,2647.0,2210.0,2145.0,1450.0,1600.0,1699.0,2144.0,2715.0,3900.0,6500.0,3700.0,3392.0,3600.0,2499.0,2280.0
2024-02-26,2400.0,2400.0,2680.0,2650.0,2650.0,2650.0,2680.0,3400.0,3900.0,3590.0,2714.0,2279.0,1750.0,1750.0,2153.0,2639.0,3000.0,4300.0,5900.0,4300.0,3843.0,3790.0,2980.0,2500.0
2024-02-27,2550.0,2400.0,2680.0,2650.0,2650.0,2650.0,2650.0,3100.0,3200.0,3100.0,2610.0,2150.0,1850.0,1850.0,1990.0,2639.0,2990.0,5200.0,7490.43,4751.0,4300.0,3998.0,2647.0,2650.0
2024-02-28,2400.0,2275.0,2600.0,2550.0,2400.0,2600.0,2600.0,2730.0,2620.0,2420.0,2340.0,1990.0,999.0,900.0,2000.0,2150.0,2883.0,4600.0,5450.0,5470.0,4124.0,3894.0,2500.0,2500.0
2024-02-29,2100.0,1900.0,2273.0,2150.0,2150.0,2273.0,2275.0,2690.0,2600.0,2149.0,900.0,179.0,179.0,180.0,300.0,1900.0,2790.0,5600.0,6100.0,5600.0,5600.0,4800.0,2350.0,2150.0
2024-03-01,900.0,200.0,200.0,200.0,200.0,670.0,1500.0,1990.0,2310.0,1850.0,880.0,98.0,98.0,98.0,96.0,440.0,2000.0,3100.0,3600.0,3100.0,2350.0,2480.0,1748.0,800.0
2024-03-02,1890.0,1900.0,1982.0,1900.0,1900.0,1800.0,900.0,1795.0,1795.0,1795.0,1850.0,1750.0,1000.0,899.0,899.0,1500.0,2350.0,3400.0,3900.0,3703.0,3100.0,2993.0,2150.0,1900.0
2024-03-03,1800.0,1900.0,2806.11,2600.0,2250.0,2250.0,1900.0,1800.0,1795.0,1800.0,1795.0,1794.0,1795.0,1794.0,1795.0,1794.0,2250.0,3400.0,3900.0,3500.0,3000.0,2993.0,2250.0,2100.0
2024-03-04,1900.0,1248.0,1800.0,1795.0,1795.0,1800.0,1800.0,2300.0,2099.0,1700.0,1690.0,1794.0,1795.0,1795.0,1795.0,1794.0,2350.0,3400.0,4298.0,3400.0,2694.0,2694.0,1900.0,1795.0
2024-03-05,1900.0,1795.0,2100.0,1900.0,1900.0,2100.0,2100.0,3189.0,2690.0,2100.0,2100.0,1900.0,1794.0,1794.0,1800.0,1800.0,2300.0,3400.0,4100.0,3600.0,2600.0,2585.0,2001.0,1748.0
2024-03-06,1889.0,1889.0,1889.0,1889.0,1889.0,1889.0,1889.0,2700.0,3000.0,2740.0,2700.0,2499.0,2649.0,2649.0,2650.0,2750.0,2700.0,3588.0,4100.0,3600.0,2993.0,3100.0,2100.0,1850.0
2024-03-07,1598.0,1799.0,1799.0,1799.0,1799.0,1799.0,1799.0,3300.0,3300.0,2950.0,2900.0,2500.0,2385.0,2399.0,2219.0,2500.0,3200.0,4100.0,4457.0,4100.0,3500.0,3500.0,2500.0,2100.0
2024-03-08,1598.0,2000.0,2100.0,2000.0,2100.0,2100.0,1900.0,3450.0,2900.0,2700.0,1690.0,1540.0,1540.0,1540.0,1548.0,1790.0,3521.0,4375.0,5100.0,4900.0,4433.0,4500.0,2840.0,2100.0
2024-03-09,1680.0,1680.0,2100.0,1900.0,1900.0,1680.0,1000.0,2475.0,2350.0,2030.0,1530.0,1380.0,1150.0,1150.0,1150.0,1380.0,2800.0,4098.0,5200.0,4698.0,4254.0,4488.0,2480.0,1680.0
2024-03-10,1680.0,1680.0,1680.0,1680.0,1680.0,1200.0,609.0,1750.0,1499.0,1750.0,1409.0,790.0,575.0,575.0,788.0,1005.0,1820.0,3850.0,4500.0,4418.0,3900.0,4800.0,2700.0,1680.0
2024-03-11,2100.0,1900.0,2000.0,1947.0,1967.0,2100.0,2100.0,3300.0,2894.0,2680.0,2600.0,1499.0,1527.0,1527.0,1499.0,1499.0,3166.0,4000.0,4517.2,4500.0,4358.0,4418.0,3200.0,1900.0
2024-03-12,2200.0,2000.0,2000.0,2000.0,2000.0,2300.0,1900.0,3700.0,4534.0,4353.0,2800.0,2590.0,1527.0,2599.0,2599.0,2599.0,3700.0,4800.0,4897.0,5000.0,4200.0,4800.0,3000.0,2250.0
2024-03-13,1950.0,1680.0,1680.0,1680.0,1680.0,1950.0,1680.0,4911.62,6662.03,6666.46,6648.8,2730.0,1862.0,1527.0,2585.0,2730.0,3288.0,4341.0,4855.0,5200.0,5107.0,4634.0,3288.0,2000.0
2024-03-14,2500.0,2050.0,2050.0,2050.0,2050.0,2748.0,1950.0,4157.0,4672.0,4500.0,3799.0,2585.0,2150.0,2231.0,2644.0,2890.0,3493.0,4100.0,5000.0,4600.0,4536.0,4100.0,2844.0,1900.0
2024-03-15,2700.0,2449.0,2449.0,2000.0,2449.0,2449.0,2449.0,3470.0,4064.0,3600.0,3180.0,2440.0,2220.0,1999.0,2050.0,1527.0,2900.0,3300.0,4417.0,4046.51,3700.0,3300.0,2680.0,2034.99
2024-03-16,2916.92,2850.0,2850.0,2699.0,2770.0,2770.0,1983.0,3155.0,3400.0,3140.0,2624.0,1350.0,1220.0,1220.0,1220.0,1120.0,2640.0,4078.0,6600.0,6200.0,4462.0,4319.0,3400.0,2400.0
2024-03-17,1900.0,1900.0,1680.0,1680.0,1680.0,1680.0,1000.0,2474.0,2750.0,2739.0,2140.0,560.0,490.0,440.0,438.0,490.0,1200.0,3250.0,6000.0,5800.0,3900.0,3650.0,2740.0,1490.0
2024-03-18,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2300.0,5557.92,6878.99,6874.39,6877.02,2750.0,2799.0,2799.0,2799.0,2799.0,5393.5,5646.0,7391.99,7389.47,5800.0,6000.0,4078.0,2916.9
2024-03-19,2916.01,2916.93,2915.39,2900.0,2915.37,2912.94,2952.59,4688.82,4896.0,4392.0,3499.99,2299.5,1699.0,2299.5,2399.0,3279.0,3623.92,4285.0,6200.0,5900.0,5553.0,5289.0,3600.0,2744.0
2024-03-20,2844.0,2500.0,2500.0,2449.0,2500.0,2844.0,2500.0,4450.0,5500.0,5785.0,3500.0,3311.0,1679.0,3179.0,3488.0,3200.0,3437.47,4426.0,6600.0,6431.0,5300.0,5000.0,3179.0,2449.0
2024-03-21,2200.0,2200.0,2200.0,1900.0,2200.0,2500.0,2200.0,4194.0,4700.0,4100.0,2900.0,675.0,280.0,675.0,675.0,675.0,2000.0,4140.0,5999.0,6100.0,5961.86,5200.0,3200.0,1849.0
2024-03-22,2300.0,2449.0,2300.0,2149.0,2200.0,2592.0,1680.0,3250.0,3092.0,3093.0,1589.0,110.0,100.0,189.0,195.0,999.0,2988.0,4060.0,4349.38,5401.66,4300.0,4605.53,2800.0,1000.0
2024-03-23,3000.0,2912.25,2850.0,2850.0,2850.0,2950.0,2970.0,5200.0,4000.0,3915.0,3200.0,2100.0,1051.0,980.0,980.0,3915.0,5600.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-03-24,2970.0,1500.0,950.0,950.0,950.0,1200.0,1500.0,2220.0,2850.0,2820.0,2820.0,2999.0,2999.0,2999.0,2999.0,2999.0,3980.0,5000.0,6600.0,7471.11,6600.0,6600.0,4200.0,2970.0
2024-03-25,2500.0,2250.0,675.0,800.0,900.0,2250.0,3000.0,5600.0,6300.0,4900.0,3900.0,4400.0,3420.0,4600.0,5374.43,3680.0,4500.0,5600.0,7438.73,7467.92,7399.48,5800.0,4000.0,3000.0
2024-03-26,2930.0,2050.0,675.0,675.0,675.0,2050.0,2970.0,3900.0,4198.0,3633.0,2940.0,2700.0,1690.0,2150.0,2700.0,2940.0,4100.0,5300.0,7500.0,7500.0,7500.0,5700.0,4000.0,3000.0
2024-03-27,2942.03,2100.0,1299.0,1299.0,1780.0,2400.0,3000.0,3300.0,3450.0,3307.0,3173.0,2900.0,2300.0,2493.0,2900.0,3280.0,3475.0,5300.0,6200.0,6600.0,6000.0,5000.0,5200.0,3000.0
2024-03-28,2400.0,675.0,500.0,500.0,500.0,800.0,2400.0,3100.0,3100.0,2650.0,2120.0,1210.0,470.0,675.0,675.0,1233.0,2900.0,3980.0,4500.0,5159.0,4500.0,4000.0,3499.99,3000.0
2024-03-29,1150.0,470.0,450.0,450.0,470.0,650.0,1900.0,2750.0,2744.98,1800.0,550.0,420.0,200.0,400.0,200.0,470.0,2700.0,3550.0,4800.0,5600.0,5400.0,5800.0,4100.0,3000.0
2024-03-30,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,3900.0,2550.0,2550.0,2400.0,2350.0,2350.0,2400.0,5600.0,5600.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-03-31,3000.0,2600.0,1850.0,455.0,1850.0,1850.0,3500.0,2150.0,3100.0,3090.0,3100.0,1780.0,980.0,2350.0,3100.0,1850.0,6500.0,7100.0,7500.0,7500.0,7394.74,6900.0,3000.0,
2024-04-01,2500.0,2300.0,2100.0,999.0,2100.0,2900.0,3000.0,3717.0,3906.0,3500.0,1820.0,1750.0,1650.0,1500.0,1650.0,1650.0,1544.0,1991.0,4700.0,6100.0,6700.0,5600.0,4100.0,2950.0
2024-04-02,1900.0,723.0,723.0,723.0,723.0,800.0,2350.0,3800.0,4400.0,3400.0,739.0,640.0,640.0,723.0,739.0,739.0,739.0,2643.0,4842.0,5600.0,5750.0,5300.0,4200.0,2974.59
2024-04-03,1878.0,499.0,465.0,465.0,465.0,499.0,2250.0,4097.0,3876.74,2770.0,2110.0,1600.0,1799.0,1700.0,1600.0,1540.0,1799.0,2500.0,4100.0,5700.0,6102.0,5100.0,4100.0,3000.0
2024-04-04,727.14,465.0,300.0,270.0,300.0,465.0,1890.0,4200.0,5281.0,5800.0,2950.0,1799.0,1599.0,1600.0,1600.0,1799.0,2000.0,3039.0,4300.0,5200.0,6000.0,5500.0,3950.0,3000.0
2024-04-05,1649.0,465.0,465.0,300.0,250.0,465.0,1700.0,3300.0,3381.0,3035.0,1800.0,1600.0,1590.0,1599.0,1599.0,1599.0,1599.0,2445.0,3459.0,3900.0,4400.0,4169.0,3598.0,2977.42
2024-04-06,1300.0,377.0,198.9,150.0,150.0,197.0,1300.0,2300.0,2300.0,1800.0,1250.0,440.0,460.0,460.0,440.0,465.0,1390.0,1990.0,2900.0,3200.0,2800.0,2900.0,2943.0,1695.0
2024-04-07,1300.0,999.0,373.0,194.0,150.0,140.0,373.0,1800.0,288.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,95.0,1950.0,3032.0,3300.0,3700.0,3700.0,3200.0,2100.0
2024-04-08,1450.0,1300.0,550.0,194.0,194.0,799.0,1400.0,3284.0,2600.0,2000.0,2150.0,2400.0,1300.0,1300.0,1550.0,1550.0,1800.0,2984.0,3400.0,3700.0,4200.0,4200.0,3700.0,2650.0
2024-04-09,2915.49,1400.0,1198.0,1145.0,798.0,1300.0,2100.0,3690.0,3000.0,2300.0,1590.0,2350.0,1145.0,1194.0,2889.0,2400.0,1800.0,2300.0,3400.0,4162.0,4554.45,4200.0,3700.0,2850.0
2024-04-10,2700.0,1800.0,1600.0,1130.0,1130.0,1600.0,2950.0,3579.0,2899.0,2300.0,2100.0,2399.0,1700.0,1700.0,1400.0,1700.0,1700.0,2050.0,3680.0,3680.0,4200.0,4500.0,3700.0,2900.0
2024-04-11,2914.89,2100.0,1900.0,1800.0,1800.0,1800.0,2900.0,3957.73,3099.0,2400.0,2880.0,2879.0,1790.0,2000.0,2880.0,2879.0,2295.0,2500.0,3680.0,4023.63,4900.0,4600.0,3680.0,2917.05
2024-04-12,3000.0,2500.0,2200.0,2000.0,2000.0,2200.0,2900.0,4100.0,3300.0,2199.0,1789.0,1498.0,1980.0,1980.0,1780.0,1780.0,1990.0,2298.0,3996.6,3900.0,4200.0,4200.0,4250.0,3000.0
2024-04-13,2700.0,2200.0,1900.0,1900.0,1900.0,1900.0,1900.0,2700.0,2799.0,2799.0,2000.0,1890.0,1600.0,1600.0,1400.0,1899.0,2930.0,4400.0,2800.0,3000.0,3602.0,3660.0,3400.0,2900.0
2024-04-14,2800.0,2800.0,2600.0,2600.0,2600.0,2600.0,2800.0,2600.0,2650.0,2650.0,2600.0,1600.0,1400.0,1600.0,1400.0,1399.0,1389.0,1800.0,3000.0,3340.0,4200.0,4200.0,3845.0,3000.0
2024-04-15,3000.0,3000.0,3000.0,2970.0,3000.0,3000.0,3000.0,5100.0,5900.0,4500.0,3199.0,2850.0,2683.0,2260.0,2000.0,2950.0,3200.0,3230.0,4190.0,5700.0,6500.0,6500.0,5300.0,3000.0
2024-04-16,3000.0,2600.0,2500.0,2500.0,2500.0,2500.0,2900.0,3923.88,3869.98,3350.0,2850.0,2925.0,1998.0,2080.0,2929.0,3350.0,3450.0,4230.0,5000.0,5247.0,6188.0,6100.0,5100.0,3000.0
2024-04-17,3000.0,2800.0,2756.58,2718.15,2714.93,2800.0,3000.0,4500.0,5541.0,4988.0,4113.43,3500.0,2698.0,3020.0,3500.0,3669.0,3745.0,4500.0,6100.0,6187.42,7200.0,7153.88,6188.58,3000.0
2024-04-18,3000.0,2800.0,2700.0,2242.42,2372.0,2499.0,3000.0,4700.0,5535.42,5800.0,4700.0,4100.0,3900.0,3999.01,3999.01,3900.0,3925.0,4100.0,5000.0,5300.0,6500.0,6500.0,5686.9,3000.0
2024-04-19,3000.0,2400.0,2300.0,2300.0,2300.0,2600.0,3000.0,4191.0,4300.0,4027.28,3066.0,2987.0,2650.0,2650.0,2350.0,2600.0,2350.0,2850.0,5000.0,6300.0,7500.0,7500.0,6600.0,3000.0
2024-04-20,3000.0,3000.0,3000.0,2980.0,2970.0,2823.0,3000.0,2800.0,2550.0,2550.0,2537.3,1490.0,1490.0,1490.0,1450.0,1790.0,1987.0,2620.0,3185.0,4149.32,4800.0,4800.0,3800.0,3000.0
